HeadNo,Ping,HeadID,Timestamp,TimeZoneOffset,FOV_minAngleInDegrees,FOV_maxAngleInDegrees,StartRange,StopRange,SoundSpeed,MaxReturnSignal,HasNavData,PanAxisDegrees,TiltAxisDegrees,HasSignal,HasStoredRangeProfile
0,0,0,1.75186e+09,-32400,-21.4182,21.4182,0.402656,10,1500,0.466536,0,204.711,165.045,1,0
0,1,0,1.75186e+09,-32400,-21.4182,21.4182,0.402656,10,1500,0.46849,0,204.758,165.045,1,0
0,2,0,1.75186e+09,-32400,-21.4182,21.4182,0.402656,10,1500,0.465071,0,204.855,165.045,1,0
0,3,0,1.75186e+09,-32400,-21.4182,21.4182,0.402656,10,1500,0.465071,0,204.917,165.045,1,0
0,4,0,1.75186e+09,-32400,-21.4182,21.4182,0.402656,10,1500,0.496336,0,204.978,165.045,1,0
0,5,0,1.75186e+09,-32400,-21.4182,21.4182,0.402656,10,1500,0.464582,0,205.041,165.045,1,0
0,6,0,1.75186e+09,-32400,-21.4182,21.4182,0.402656,10,1500,0.464582,0,205.1,165.045,1,0
0,7,0,1.75186e+09,-32400,-21.4182,21.4182,0.402656,10,1500,0.464582,0,205.161,165.045,1,0
0,8,0,1.75186e+09,-32400,-21.4182,21.4182,0.402656,10,1500,0.465071,0,205.226,165.045,1,0
0,9,0,1.75186e+09,-32400,-21.4182,21.4182,0.402656,10,1500,0.465559,0,205.282,165.045,1,0
